domain,feature_name,concept_id,concept_name,final_disposition,target_feature,final_rationale,definition_source,infection_scope,manual_override_applied_05A,manual_override_applied_05A1,feature_label,status
procedure,major_surgery,2003166,Other transplant of liver,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2003966,Other transurethral prostatectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4141456,Pancreatectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109403,"Pancreatectomy, distal subtotal, with or without splenectomy; with pancreaticojejunostomy",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109402,"Pancreatectomy, distal subtotal, with or without splenectomy; without pancreaticojejunostomy",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109408,"Pancreatectomy, proximal subtotal with near-total duodenectomy, choledochoenterostomy and duodenojejunostomy (pylorus-sparing, Whipple-type procedure); with pancreatojejunostomy",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109409,"Pancreatectomy, proximal subtotal with near-total duodenectomy, choledochoenterostomy and duodenojejunostomy (pylorus-sparing, Whipple-type procedure); without pancreatojejunostomy",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109406,"Pancreatectomy, proximal subtotal with total duodenectomy, partial gastrectomy, choledochoenterostomy and gastrojejunostomy (Whipple-type procedure); with pancreatojejunostomy",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109407,"Pancreatectomy, proximal subtotal with total duodenectomy, partial gastrectomy, choledochoenterostomy and gastrojejunostomy (Whipple-type procedure); without pancreatojejunostomy",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109411,"Pancreatectomy, total or subtotal, with autologous transplantation of pancreas or pancreatic islet cells",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2110386,Parathyroid autotransplantation (List separately in addition to code for primary procedure),RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4217608,Partial amputation of penis,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,37204044,Partial amputation of toe of left foot,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4195151,Partial colectomy with anastomosis,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4221568,Partial colectomy with coloproctostomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4229775,Partial colectomy with coloproctostomy and colostomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2108858,"Partial esophagectomy, distal two-thirds, with thoracotomy and separate abdominal incision, with or without proximal gastrectomy; with thoracic esophagogastrostomy, with or without pyloroplasty (Ivor Lewis)",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2108862,"Partial esophagectomy, thoracoabdominal or abdominal approach, with or without proximal gastrectomy; with colon interposition or small intestine reconstruction, including intestine mobilization, preparation, and anastomosis(es)",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2108861,"Partial esophagectomy, thoracoabdominal or abdominal approach, with or without proximal gastrectomy; with esophagogastrostomy, with or without pyloroplasty",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2002547,Partial gastrectomy with anastomosis to esophagus,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4233414,Partial gastrectomy with jejunal transposition,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4322818,Partial hepatectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4300373,Partial hysterectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,37017273,Partial lobectomy of liver,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4231736,Partial lobectomy of lung,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4275911,Partial mastectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4261671,Partial mastectomy with axillary lymphadenectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4304536,Partial nephrectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4281839,Partial splenectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2110368,"Partial thyroid lobectomy, unilateral; with contralateral subtotal lobectomy, including isthmusectomy",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2110367,"Partial thyroid lobectomy, unilateral; with or without isthmusectomy",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2110180,"Pelvic exenteration for gynecologic malignancy, with total abdominal hysterectomy or cervicectomy, with or without removal of tube(s), with or without removal of ovary(s), with removal of bladder and ureteral transplantations, and/or abdominoperineal rese",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109725,"Pelvic exenteration, complete, for vesical, prostatic or urethral malignancy, with removal of bladder and ureteral transplantations, with or without hysterectomy and/or abdominoperineal resection of rectum and colon and colostomy, or any combination there",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40756812,Percutaneous mitral valve repair with implant,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,43533187,"Percutaneous transluminal revascularization of acute total/subtotal occlusion during acute myocardial infarction, coronary artery or coronary artery bypass graft, any combination of drug-eluting intracoronary stent, atherectomy and angioplasty, includi...",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,43528002,"Percutaneous transluminal revascularization of acute total/subtotal occlusion during acute myocardial infarction, coronary artery or coronary artery bypass graft, any combination of intracoronary stent, atherectomy and angioplasty, including aspiration th",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,43533242,"Percutaneous transluminal revascularization of chronic total occlusion, coronary artery, coronary artery branch, or coronary artery bypass graft, any combination of drug-eluting intracoronary stent, atherectomy and angioplasty; each additional coronary...",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,43533354,"Percutaneous transluminal revascularization of chronic total occlusion, coronary artery, coronary artery branch, or coronary artery bypass graft, any combination of drug-eluting intracoronary stent, atherectomy and angioplasty; single vessel",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,43528004,"Percutaneous transluminal revascularization of chronic total occlusion, coronary artery, coronary artery branch, or coronary artery bypass graft, any combination of intracoronary stent, atherectomy and angioplasty; each additional coronary artery, coronar",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,43528003,"Percutaneous transluminal revascularization of chronic total occlusion, coronary artery, coronary artery branch, or coronary artery bypass graft, any combination of intracoronary stent, atherectomy and angioplasty; single vessel",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,43533186,"Percutaneous transluminal revascularization of or through coronary artery bypass graft (internal mammary, free arterial, venous), any combination of drug-eluting intracoronary stent, atherectomy and angioplasty, including distal protection when perform...",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,43533223,"Percutaneous transluminal revascularization of or through coronary artery bypass graft (internal mammary, free arterial, venous), any combination of drug-eluting intracoronary stent, atherectomy and angioplasty, including distal protection when perform...",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,43528001,"Percutaneous transluminal revascularization of or through coronary artery bypass graft (internal mammary, free arterial, venous), any combination of intracoronary stent, atherectomy and angioplasty, including distal protection when performed; each additio",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,43528000,"Percutaneous transluminal revascularization of or through coronary artery bypass graft (internal mammary, free arterial, venous), any combination of intracoronary stent, atherectomy and angioplasty, including distal protection when performed; single vesse",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4211496,Perineal prostatectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2107581,Placement of femoral-femoral prosthetic graft during endovascular aortic aneurysm repair (List separately in addition to code for primary procedure),RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109932,Plastic operation on penis for correction of chordee or for first stage hypospadias repair with or without transplantation of prepuce and/or skin flaps,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40488352,Posterior fossa craniotomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4148762,"Printen and Mason operation, high gastric bypass",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109159,"Proctectomy, complete (for congenital megacolon), abdominal and perineal approach; with subtotal or total colectomy, with multiple biopsies",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40492422,Prophylactic mastectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4235738,Prostatectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2110036,"Prostatectomy (including control of postoperative bleeding, vasectomy, meatotomy, urethral calibration and/or dilation, and internal urethrotomy); retropubic, subtotal",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2110035,"Prostatectomy (including control of postoperative bleeding, vasectomy, meatotomy, urethral calibration and/or dilation, and internal urethrotomy); suprapubic, subtotal, 1 or 2 stages",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2110039,"Prostatectomy, retropubic radical, with or without nerve sparing; with bilateral pelvic lymphadenectomy, including external iliac, hypogastric, and obturator nodes",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40484624,Prosthetic arthroplasty of bilateral hips,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4134857,Prosthetic arthroplasty of hip,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4205526,Prosthetic arthroplasty of shoulder,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4034250,Prosthetic hemiarthroplasty of the shoulder,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4083382,Prosthetic total arthroplasty of ankle,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,37118674,Prosthetic total arthroplasty of left shoulder,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,37116646,Prosthetic total arthroplasty of right shoulder,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2107457,"Pulmonary endarterectomy, with or without embolectomy, with cardiopulmonary bypass",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2102433,Punch graft for hair transplant; more than 15 punch grafts,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4146777,Radical abdominal hysterectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4021530,Radical hysterectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4298492,Radical mastectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4231761,Radical mastectomy including pectoral muscles and axillary lymph nodes,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4022014,Radical nephrectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4338373,Radical perineal prostatectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4243467,Radical perineal prostatectomy with bilateral pelvic lymphadenectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4096783,Radical prostatectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4071666,Radical prostatectomy with pelvic lymphadenectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103864,"Radical resection of capsule, soft tissue, and heterotopic bone, elbow, with contracture release (separate procedure)",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103375,Radical resection of sternum,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2108824,"Radical resection of tonsil, tonsillar pillars, and/or retromolar trigone; closure with local flap (eg, tongue, buccal)",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2108825,"Radical resection of tonsil, tonsillar pillars, and/or retromolar trigone; closure with other flap",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2108823,"Radical resection of tonsil, tonsillar pillars, and/or retromolar trigone; without closure",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40756846,"Radical resection of tumor (eg, sarcoma), soft tissue of abdominal wall; 5 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40757134,"Radical resection of tumor (eg, sarcoma), soft tissue of abdominal wall; less than 5 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40756892,"Radical resection of tumor (eg, sarcoma), soft tissue of back or flank; 5 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103415,"Radical resection of tumor (eg, sarcoma), soft tissue of back or flank; less than 5 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40757014,"Radical resection of tumor (eg, sarcoma), soft tissue of face or scalp; 2 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103020,"Radical resection of tumor (eg, sarcoma), soft tissue of face or scalp; less than 2 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40757104,"Radical resection of tumor (eg, sarcoma), soft tissue of foot or toe; 3 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2105491,"Radical resection of tumor (eg, sarcoma), soft tissue of foot or toe; less than 3 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40757076,"Radical resection of tumor (eg, sarcoma), soft tissue of forearm and/or wrist area; 3 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2104079,"Radical resection of tumor (eg, sarcoma), soft tissue of forearm and/or wrist area; less than 3 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40757008,"Radical resection of tumor (eg, sarcoma), soft tissue of hand or finger; 3 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2104413,"Radical resection of tumor (eg, sarcoma), soft tissue of hand or finger; less than 3 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40757052,"Radical resection of tumor (eg, sarcoma), soft tissue of leg or ankle area; 5 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2105248,"Radical resection of tumor (eg, sarcoma), soft tissue of leg or ankle area; less than 5 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40756860,"Radical resection of tumor (eg, sarcoma), soft tissue of neck or anterior thorax; 5 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103358,"Radical resection of tumor (eg, sarcoma), soft tissue of neck or anterior thorax; less than 5 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40756851,"Radical resection of tumor (eg, sarcoma), soft tissue of pelvis and hip area; 5 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2104772,"Radical resection of tumor (eg, sarcoma), soft tissue of pelvis and hip area; less than 5 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40756961,"Radical resection of tumor (eg, sarcoma), soft tissue of shoulder area; 5 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103616,"Radical resection of tumor (eg, sarcoma), soft tissue of shoulder area; less than 5 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40756906,"Radical resection of tumor (eg, sarcoma), soft tissue of thigh or knee area; 5 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2104986,"Radical resection of tumor (eg, sarcoma), soft tissue of thigh or knee area; less than 5 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,40756964,"Radical resection of tumor (eg, sarcoma), soft tissue of upper arm or elbow area; 5 cm or greater",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103826,"Radical resection of tumor (eg, sarcoma), soft tissue of upper arm or elbow area; less than 5 cm",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2105022,"Radical resection of tumor, femur or knee",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2104452,"Radical resection of tumor, metacarpal",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103661,"Radical resection of tumor, proximal humerus",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2104454,"Radical resection of tumor, proximal or middle phalanx of finger",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103865,"Radical resection of tumor, shaft or distal humerus",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103659,Radical resection of tumor; clavicle,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2105271,Radical resection of tumor; fibula,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2104795,"Radical resection of tumor; ilium, including acetabulum, both pubic rami, or ischium and acetabulum",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2104796,"Radical resection of tumor; innominate bone, total",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2104797,Radical resection of tumor; ischial tuberosity and greater trochanter of femur,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2105570,Radical resection of tumor; metatarsal,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2105571,Radical resection of tumor; phalanx of toe,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2103660,Radical resection of tumor; scapula,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2105569,Radical resection of tumor; tarsal (except talus or calcaneus),RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2105270,Radical resection of tumor; tibia,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2104794,"Radical resection of tumor; wing of ilium, 1 pubic or ischial ramus or symphysis pubis",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4276520,Radical retropubic prostatectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4262130,Radical vaginal hysterectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4226945,Ray amputation of foot,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4230780,Recipient nephrectomy,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,4261527,Reconstruction of below-elbow amputation,RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2109023,"Reduction of volvulus, intussusception, internal hernia, by laparotomy",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2761767,"Removal of Internal Fixation Device from 1 to 2 Ribs, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2761793,"Removal of Internal Fixation Device from Cervical Vertebra, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2776049,"Removal of Internal Fixation Device from Cervical Vertebral Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2772123,"Removal of Internal Fixation Device from Cervicothoracic Vertebral Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2757881,"Removal of Internal Fixation Device from Facial Bone, External Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
